2.039168670071644929e-03,-3.796964354856380286e-03,1.704960064748628490e-03,-1.785944296132935261e-04,-3.408940781315372703e-04,-1.294445911394992432e-03,-6.232945046914517562e-04,1.110603880166705082e-04,1.887726561612956822e-04,-3.856375052451177510e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.640033237036501390e-02,5.184272975457793198e-02,-2.677591536774903691e-02,5.640033237036501390e-02,4.215782419603042452e-02,1.219158699723041361e-01,-3.589112059932320076e-02,1.390068797815056656e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
1.265720052772478788e-03,-4.507606404923064636e-03,-1.392417286157465739e-03,2.504862672231822351e-04,2.313988862919613698e-03,-1.448488953274790214e-03,2.721303489051085656e-04,4.995799736088324394e-04,1.138135471453027847e-03,-5.831164219737283716e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.374219503143506937e-02,5.660082242672417885e-02,-2.572764655760190200e-02,5.945944982201328832e-02,4.116423449216305430e-02,1.269230563508360332e-01,-3.601870518064265170e-02,1.429313697644550019e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
1.472201512661641676e-03,-5.594101155659697566e-03,-2.862238426826202442e-05,-1.941754227514080888e-04,1.940284005228110065e-03,-1.904640815084346350e-03,-8.044387751399151298e-05,9.555383494042057890e-05,1.323803600185358142e-03,-4.125725387704726188e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.224137113450516567e-02,6.200074815963246833e-02,-2.525956406503543361e-02,6.314891016258863954e-02,3.961158910198742111e-02,1.326127113414361514e-01,-3.616710309311893523e-02,1.481128983813442268e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
2.476460262425594916e-03,-4.560838579158760231e-03,-2.117539151172964651e-04,2.775552031578365497e-04,7.844835148212991882e-05,-1.446806299297914711e-03,8.940381274092357167e-04,-1.190468038698544451e-03,6.143963885735237440e-04,1.913040688067413342e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.955315695696227429e-02,6.683914194194906511e-02,-2.765757597597889861e-02,6.626294244244948506e-02,3.802916696697106191e-02,1.359830818818963671e-01,-3.802916696697100640e-02,1.526928673673836612e-01,2.651256713867187500e+02,2.651256713867187500e+02,2.940340423583984375e+01,2.940340423583984375e+01
1.045529082695728640e-03,-4.791389954119179562e-03,-9.709007509841605099e-04,8.339911577158465317e-04,-2.827041628389870276e-04,-3.289578960753991588e-04,1.181979192621529506e-04,9.656098054072748127e-05,1.393144061699047587e-03,7.782610279616353210e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.753672712328238514e-02,7.246452305378409120e-02,-2.898580922151361428e-02,7.072537450049326546e-02,3.710183580353748622e-02,1.408710328165562742e-01,-3.768155198796768746e-02,1.582625183494644761e-01,2.626444091796875000e+02,2.626444091796875000e+02,3.379293441772460938e+01,3.379293441772460938e+01
8.757184318090582842e-04,-2.266493132085906081e-03,-1.261216978882151452e-03,1.517351946815209685e-03,7.590970683283293496e-04,-2.357911700932857624e-04,-7.211520580353569798e-04,-5.356160821698985330e-04,1.420620475842127028e-04,1.280502571018193869e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.539979171259117541e-02,7.624836813268520697e-02,-2.910243058499434321e-02,7.275607646248588578e-02,3.550496531369307096e-02,1.426019098664722817e-01,-3.841520837219253304e-02,1.618095140525685760e-01,2.578572692871094318e+02,2.578572692871094318e+02,4.226190948486328125e+01,4.226190948486328125e+01
6.251154383977164386e-04,-2.730006532938283881e-03,-3.244989957669253133e-03,2.326222489261842163e-03,1.066213213396560722e-03,1.139112884359833044e-03,-9.541906308108139001e-04,8.993734475055137345e-04,1.020188450392089941e-03,4.093743618144851659e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.152968631652420584e-02,8.130459715488533301e-02,-2.866133280999549893e-02,7.662519587978400271e-02,3.392565924448454062e-02,1.462312898469160793e-01,-3.802013536019815954e-02,1.649488949473213451e-01,2.510085906982421875e+02,2.510085906982421875e+02,5.437799835205078125e+01,5.437799835205078125e+01
5.503056876573486633e-04,-6.890681726033076604e-04,-2.253667555488780838e-03,2.498799559881692556e-03,4.607303068115409239e-04,1.310668551137844640e-03,-1.103925995678822769e-03,-2.320509233903478297e-04,4.314812028619607887e-04,4.132005128933968763e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.872571307337807633e-02,8.449246488737033323e-02,-2.875090819084130667e-02,7.862493260352515501e-02,3.227142756114836919e-02,1.466883070961290392e-01,-3.813895984499354741e-02,1.660511636328180496e-01,2.429647521972655966e+02,2.429647521972655966e+02,6.860842132568360796e+01,6.860842132568360796e+01
-4.635655864170806773e-04,-8.741614371214345702e-04,-3.327369865510132474e-03,2.818395300799220182e-03,6.560358284997125367e-04,3.394826287126923026e-03,-1.576285506629304667e-03,1.176267941406961004e-03,-5.381151123829419625e-04,1.214116162282008471e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.586190879428502454e-02,8.818502162529098798e-02,-2.763130677592451345e-02,8.289392032777351260e-02,3.115870764093614520e-02,1.487387364746574347e-01,-3.821350937095940870e-02,1.681394412322214926e-01,2.337606811523437216e+02,2.337606811523437216e+02,8.489144134521484375e+01,8.489144134521484375e+01
2.639024447594895406e-04,2.127577266611002660e-03,-2.598412280970352484e-03,4.102160864336873436e-03,-9.794355893018025228e-04,4.089755972265129991e-03,-2.020160386190905655e-03,1.191787039221958722e-04,-1.593523838955279714e-03,7.539417736951992133e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.299959406855518251e-02,9.015960522301685875e-02,-2.887464480998580552e-02,8.485609903342763993e-02,2.887464480998575000e-02,1.467303379119686280e-01,-4.007093565467417795e-02,1.667658057393056892e-01,2.227895965576171875e+02,2.227895965576171875e+02,1.043004760742187642e+02,1.043004760742187642e+02
