3.874093759654436697e-01,9.990499666730638662e-02,4.440222074102506133e-01,1.404220230934917490e-01,3.835241816506039791e-01,1.359818010193892535e-01,4.545677348362440751e-01,2.053602709272409066e-01,3.846342371691295892e-01,2.464323251126890879e-01,3.878979111884364173e-01,1.034763329418510736e-01,4.371460054762692504e-01,1.643447640841164126e-01,3.912180074325599666e-01,1.405507410012308833e-01,4.388060535983310251e-01,2.390469295768966052e-01,3.701907312197774136e-01,2.473471701872055339e-01,5.597776796544077227e-01,5.508342263266783334e-01,3.541910284884964843e-01,5.077197256420890037e-01
3.878979111884364173e-01,1.034763329418510736e-01,4.371460054762692504e-01,1.643447640841164126e-01,3.912180074325599666e-01,1.405507410012308833e-01,4.388060535983310251e-01,2.390469295768966052e-01,3.701907312197774136e-01,2.473471701872055339e-01,3.887933175372698114e-01,1.017870917157659150e-01,4.366276885075204839e-01,1.679765120118104360e-01,3.843436086098046545e-01,1.284853452805569951e-01,4.316217659641221616e-01,2.486274863221167586e-01,3.860122494576040952e-01,2.413967093149858578e-01,6.111439934485491943e-01,4.941768175170535016e-01,3.586541575779705338e-01,5.036461928303566093e-01
3.887933175372698114e-01,1.017870917157659150e-01,4.366276885075204839e-01,1.679765120118104360e-01,3.843436086098046545e-01,1.284853452805569951e-01,4.316217659641221616e-01,2.486274863221167586e-01,3.860122494576040952e-01,2.413967093149858578e-01,3.950740610058454116e-01,1.007270977068727702e-01,4.370436850503757187e-01,1.628421412927776313e-01,3.945144660185850305e-01,1.163957573501640946e-01,4.269709752796884694e-01,2.490197693308799087e-01,3.950740610058454116e-01,2.160036650825160609e-01,6.312780849507011460e-01,4.231130135646082313e-01,4.360335246651640961e-01,4.820146497579971823e-01
3.950740610058454116e-01,1.007270977068727702e-01,4.370436850503757187e-01,1.628421412927776313e-01,3.945144660185850305e-01,1.163957573501640946e-01,4.269709752796884694e-01,2.490197693308799087e-01,3.950740610058454116e-01,2.160036650825160609e-01,3.927162448267531580e-01,9.592207129389085374e-02,4.372917956045024312e-01,1.619390262432157390e-01,3.955374822177499250e-01,1.151064855526690300e-01,4.299565783879107927e-01,2.539113651897110802e-01,3.944089872613512071e-01,2.110285568465598838e-01,6.308842911162882983e-01,3.822808041763757214e-01,4.974474968159656174e-01,4.565001488416972619e-01
3.927162448267531580e-01,9.592207129389085374e-02,4.372917956045024312e-01,1.619390262432157390e-01,3.955374822177499250e-01,1.151064855526690300e-01,4.299565783879107927e-01,2.539113651897110802e-01,3.944089872613512071e-01,2.110285568465598838e-01,3.915896919546449362e-01,9.634796737301334901e-02,4.377916412212361497e-01,1.622702608387593393e-01,3.949703223887857662e-01,1.386058477997736127e-01,4.242691194846728298e-01,2.507300905321107609e-01,3.960971992001660058e-01,2.107259637281110876e-01,6.285866068611549728e-01,4.014795107758400428e-01,5.085223317442458812e-01,4.302303083458522970e-01
3.915896919546449362e-01,9.634796737301334901e-02,4.377916412212361497e-01,1.622702608387593393e-01,3.949703223887857662e-01,1.386058477997736127e-01,4.242691194846728298e-01,2.507300905321107609e-01,3.960971992001660058e-01,2.107259637281110876e-01,3.897477524429698859e-01,9.729633646844702832e-02,4.409267502385113557e-01,1.608482787859875640e-01,3.858109064586974224e-01,1.394768291570801233e-01,4.234921465938763507e-01,2.530829561317985976e-01,3.897477524429698859e-01,2.339611327796182749e-01,5.993065386929905536e-01,4.810155026041222914e-01,5.102192839451464845e-01,3.861761789971421277e-01
3.897477524429698859e-01,9.729633646844702832e-02,4.409267502385113557e-01,1.608482787859875640e-01,3.858109064586974224e-01,1.394768291570801233e-01,4.234921465938763507e-01,2.530829561317985976e-01,3.897477524429698859e-01,2.339611327796182749e-01,3.885627228696869606e-01,1.002200682905964868e-01,4.467911424351732053e-01,1.478106035123881168e-01,3.818440590736693063e-01,1.511699354103969439e-01,4.271950396967884034e-01,2.424317853063032435e-01,3.784847271756605069e-01,2.536295582996659914e-01,5.396050049918987845e-01,5.724113087442657122e-01,5.047319789018954728e-01,3.555521926287983914e-01
3.885627228696869606e-01,1.002200682905964868e-01,4.467911424351732053e-01,1.478106035123881168e-01,3.818440590736693063e-01,1.511699354103969439e-01,4.271950396967884034e-01,2.424317853063032435e-01,3.784847271756605069e-01,2.536295582996659914e-01,3.905109792107979150e-01,1.004493559241647765e-01,4.508934572101553906e-01,1.309227560359900455e-01,3.814818236221089176e-01,1.489810672133679847e-01,4.350924349299497007e-01,2.296791452872756489e-01,3.758386013791783498e-01,2.567666120533425578e-01,4.721450899669966117e-01,6.169927247894179123e-01,4.894553793791730500e-01,3.960207357876301404e-01
3.905109792107979150e-01,1.004493559241647765e-01,4.508934572101553906e-01,1.309227560359900455e-01,3.814818236221089176e-01,1.489810672133679847e-01,4.350924349299497007e-01,2.296791452872756489e-01,3.758386013791783498e-01,2.567666120533425578e-01,3.897090033289754007e-01,1.003881368922686229e-01,4.517466160152088239e-01,1.178714641038434985e-01,3.880170684375326973e-01,1.505822053384029413e-01,4.461068330437330531e-01,2.137477746189315186e-01,3.699697629288102307e-01,2.554821686078521670e-01,4.013893699194107656e-01,6.321182727622512987e-01,4.605069651647427653e-01,4.767036794388363474e-01
3.897090033289754007e-01,1.003881368922686229e-01,4.517466160152088239e-01,1.178714641038434985e-01,3.880170684375326973e-01,1.505822053384029413e-01,4.461068330437330531e-01,2.137477746189315186e-01,3.699697629288102307e-01,2.554821686078521670e-01,3.937309914034268776e-01,1.046199491443391416e-01,4.505407487344927908e-01,1.265563900939586373e-01,3.802316431267379615e-01,1.417431569052336748e-01,4.589778414074233703e-01,1.979904413914375105e-01,3.689821862294971888e-01,2.536752530327793242e-01,3.805365407665925459e-01,6.313600174110053365e-01,4.483903088124113756e-01,5.054924336914261573e-01
