3.315257241081466799e-01,5.332222633721385441e-02,4.307104140043052087e-01,7.856335682823326061e-02,3.396464783667642595e-01,4.424416529009881915e-01,7.374166943107571259e-02,6.015349198086844540e-02,1.496987660801169184e+00,1.510606498623727978e+00,-9.738765846043766494e-01,-2.270779556877201288e-01,-2.982749931359472972e-01,9.544799780350295970e-01,-9.514763218533953681e-01,-3.077219669642287658e-01,-3.643993485805120391e-01,9.312427797057535317e-01,-9.974189287245988078e-01,-7.180167562023714867e-02,-9.909537080799942776e-01,-1.342041297520669141e-01,3.156427111823154608e-01,1.721687515539902513e-01,3.602790541777944333e-01,1.923613829090878857e-01,-6.376620427925583368e-03,9.618069145454394286e-02,-5.207573349472544022e-02,6.110927910095334536e-02,-2.231817149773951403e-02,1.493191950205903229e-01,-8.183329549171142192e-02,1.344404140220973320e-01,3.170334214482019575e-01,1.707103038567241438e-01,3.605062317471193212e-01,1.919165527830252738e-01,-5.831718454732792711e-03,9.542812016835508504e-02,-4.930452875365015641e-02,5.937749699364316958e-02,-2.173640514945868185e-02,1.463231175914778415e-01,-7.793296480415667915e-02,1.325390557893821042e-01,1.390710265886496710e-03,-1.458447697266107568e-03,2.271775693248878625e-04,-4.448301260626119635e-04,5.449019731927906562e-04,-7.525712861888578242e-04,2.771204741075283806e-03,-1.731782107310175789e-03,5.817663482808321795e-04,-2.996077429112481427e-03,3.900330687554742770e-03,-1.901358232715227858e-03,2.138457641601562500e+02,1.632742614746093750e+02,1.295918884277343750e+02,1.721474609375000000e+02
3.315257241081466799e-01,5.332222633721385441e-02,4.307104140043052087e-01,7.856335682823326061e-02,3.396464783667642595e-01,4.424416529009881915e-01,7.374166943107571259e-02,6.015349198086844540e-02,1.496987660801169184e+00,1.510606498623727978e+00,-9.738765846043766494e-01,-2.270779556877201288e-01,-2.982749931359472972e-01,9.544799780350295970e-01,-9.514763218533953681e-01,-3.077219669642287658e-01,-3.643993485805120391e-01,9.312427797057535317e-01,-9.974189287245988078e-01,-7.180167562023714867e-02,-9.909537080799942776e-01,-1.342041297520669141e-01,3.170334214482019575e-01,1.707103038567241438e-01,3.605062317471193212e-01,1.919165527830252738e-01,-5.831718454732792711e-03,9.542812016835508504e-02,-4.930452875365015641e-02,5.937749699364316958e-02,-2.173640514945868185e-02,1.463231175914778415e-01,-7.793296480415667915e-02,1.325390557893821042e-01,3.170334214482019575e-01,1.707103038567241438e-01,3.605062317471193212e-01,1.919165527830252738e-01,-5.831718454732792711e-03,9.542812016835508504e-02,-4.930452875365015641e-02,5.937749699364316958e-02,-2.173640514945868185e-02,1.463231175914778415e-01,-7.793296480415667915e-02,1.325390557893821042e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.228907318115234375e+02,1.413481140136718750e+02,1.651266021728515625e+02,1.659676818847656250e+02
3.332285364090584734e-01,5.086723492124559792e-02,4.290641377355680075e-01,7.701621132997685248e-02,3.405732524516498771e-01,4.399337031523293806e-01,6.965632773479718542e-02,5.317208822632363274e-02,1.501083546918600131e+00,1.517599151320769835e+00,-9.746314145216652403e-01,-2.238160088722391250e-01,-2.911616157826954487e-01,9.566738804288587028e-01,-9.517202362894254808e-01,-3.069667601503457965e-01,-3.571374662665914856e-01,9.340518348510854496e-01,-9.970999885189827383e-01,-7.610264709880082412e-02,-9.907274527997160796e-01,-1.358643230174367555e-01,3.170334214482019575e-01,1.707103038567241438e-01,3.605062317471193212e-01,1.919165527830252738e-01,-5.831718454732792711e-03,9.542812016835508504e-02,-4.930452875365015641e-02,5.937749699364316958e-02,-2.173640514945868185e-02,1.463231175914778415e-01,-7.793296480415667915e-02,1.325390557893821042e-01,3.184276056664586685e-01,1.692638435436324973e-01,3.607435665523667789e-01,1.914797230087342816e-01,-6.347394132886208240e-03,9.468196248221941169e-02,-4.760545599664661731e-02,5.977129475134523862e-02,-2.115798044295402747e-02,1.433453175010137859e-01,-7.511083057248690853e-02,1.317084282573890708e-01,1.394184218256711016e-03,-1.446460313091646466e-03,2.373348052474577585e-04,-4.368297742909921233e-04,-5.156756781534155287e-04,-7.461576861356733481e-04,1.699072757003539103e-03,3.937977577020690401e-04,5.784247065046543845e-04,-2.977800090464055582e-03,2.822134231669770621e-03,-8.306275319930334078e-04,2.244515991210937216e+02,1.360737609863281250e+02,1.798781280517578125e+02,1.575447845458984375e+02
3.340089762872469614e-01,4.876927617659528730e-02,4.295677028608052006e-01,7.716161540222431225e-02,3.416927885489359218e-01,4.384282188564420646e-01,8.636068089331233599e-02,2.620179858463594913e-02,1.484327935279837085e+00,1.544591529211637226e+00,-9.755504638573607723e-01,-2.197755502044945741e-01,-3.032036572769472582e-01,9.529257800132618916e-01,-9.527803575869978614e-01,-3.036603204180496340e-01,-3.285206249412725987e-01,9.444967967061591585e-01,-9.968885679314110071e-01,-7.882374723178599274e-02,-9.913432415153807797e-01,-1.312957634570796062e-01,3.184276056664586685e-01,1.692638435436324973e-01,3.607435665523667789e-01,1.914797230087342816e-01,-6.347394132886208240e-03,9.468196248221941169e-02,-4.760545599664661731e-02,5.977129475134523862e-02,-2.115798044295402747e-02,1.433453175010137859e-01,-7.511083057248690853e-02,1.317084282573890708e-01,3.189772082604955816e-01,1.679383315013867617e-01,3.622820610375827588e-01,1.901188658506265117e-01,-6.865403489050403429e-03,9.453132496461708056e-02,-4.700160850196044571e-02,5.967619955866887427e-02,-2.165242638854358859e-02,1.410048255058813371e-01,-7.235079061537730283e-02,1.325550981347423662e-01,5.496025940369131391e-04,-1.325512042245735600e-03,1.538494485215979868e-03,-1.360857158107769971e-03,-5.180093561641951894e-04,-1.506375176023311280e-04,6.038474946861716042e-04,-9.509519267636434847e-05,-4.944459455895611200e-04,-2.340491995132448766e-03,2.760039957109605702e-03,8.466698773532954636e-04,2.106656036376953125e+02,1.597970123291015625e+02,1.768145904541015625e+02,1.372059783935547159e+02
3.317583995089611326e-01,5.139472176427815203e-02,4.267693132227376451e-01,7.789814575462809809e-02,3.396431267077838489e-01,4.348079369615687750e-01,7.778012750763785288e-02,1.290097970230663638e-02,1.492937559980462847e+00,1.557894989202762481e+00,-9.776866949814341234e-01,-2.100683851898718091e-01,-2.854765866001651164e-01,9.583856835862680779e-01,-9.589342558112415871e-01,-2.836284418596630164e-01,-2.959760293583776347e-01,9.551953674747636347e-01,-9.981882046989412061e-01,-6.016899533733952032e-02,-9.942313856413460549e-01,-1.072564767540360453e-01,3.189772082604955816e-01,1.679383315013867617e-01,3.622820610375827588e-01,1.901188658506265117e-01,-6.865403489050403429e-03,9.453132496461708056e-02,-4.700160850196044571e-02,5.967619955866887427e-02,-2.165242638854358859e-02,1.410048255058813371e-01,-7.235079061537730283e-02,1.325550981347423662e-01,3.196397764465756519e-01,1.645358849249586031e-01,3.626077463951317137e-01,1.844478709986797083e-01,-4.715996701670777114e-03,9.484393366693477656e-02,-4.663596738318886992e-02,6.340395565579615145e-02,-1.938798644020212070e-02,1.440998992177185412e-01,-6.969195125802385427e-02,1.378119036154908383e-01,6.625681860800702871e-04,-3.402446576428158620e-03,3.256853575489548902e-04,-5.670994851946803417e-03,2.149406787379626316e-03,3.126087023176959967e-04,3.656411187715757904e-04,3.727756097127277179e-03,2.264439948341467890e-03,3.095073711837204034e-03,2.658839357353448563e-03,5.256805480748472093e-03,1.853834686279296875e+02,1.908666992187500000e+02,1.711963348388671875e+02,1.206081542968750000e+02
3.248733750992584546e-01,6.298700970778385588e-02,4.198684650855677436e-01,7.434024070408029594e-02,3.306604897435350687e-01,4.273000154087056024e-01,-4.244622980202839013e-03,1.232340341241591752e-02,1.575040962520973808e+00,1.558472611442940581e+00,-9.719941232691033939e-01,-2.350051580930233586e-01,-2.308772924679227401e-01,9.729828754005289682e-01,-9.673144508784095041e-01,-2.535798752302735881e-01,-2.654812255888914230e-01,9.641160297701829585e-01,-9.989620529542581062e-01,-4.555015650263131294e-02,-9.966785785176041079e-01,-8.143593263497496404e-02,3.196397764465756519e-01,1.645358849249586031e-01,3.626077463951317137e-01,1.844478709986797083e-01,-4.715996701670777114e-03,9.484393366693477656e-02,-4.663596738318886992e-02,6.340395565579615145e-02,-1.938798644020212070e-02,1.440998992177185412e-01,-6.969195125802385427e-02,1.378119036154908383e-01,3.147362778129366156e-01,1.672361080128144939e-01,3.583630885988882131e-01,1.807396446846566695e-01,-1.038733590141671659e-03,9.088918913739918448e-02,-4.778174514651839511e-02,7.426945169513191058e-02,-1.558100385212557448e-02,1.521744709557597552e-01,-6.751768335921082276e-02,1.459420694149095588e-01,-4.903498633639036264e-03,2.700223087855890824e-03,-4.244657796243500592e-03,-3.708226314023038706e-03,3.677263111529105455e-03,-3.954744529535592079e-03,-1.145777763329525190e-03,1.086549603933575914e-02,3.806982588076546214e-03,8.074571738041214086e-03,2.174267898813031508e-03,8.130165799418720418e-03,1.578531799316406250e+02,2.097645111083984375e+02,1.650784912109375000e+02,1.362015075683593750e+02
3.224875470535172872e-01,7.256358849839812664e-02,4.057502870033620201e-01,4.887246605234984997e-02,3.215174118480618737e-01,4.001638080542890274e-01,-1.258553714407612545e-01,-1.737451869204721944e-01,1.696986338272291617e+00,1.745427758627633885e+00,-9.558137352372879647e-01,-2.939729639469306210e-01,-1.713411747512479932e-01,9.852117548196746011e-01,-9.665098715542865815e-01,-2.566294374932782119e-01,-8.479983040050922960e-02,9.963980072059783755e-01,-9.973679359105842579e-01,-7.250655430690848557e-02,-9.903595143553376445e-01,-1.385208732497007766e-01,3.147362778129366156e-01,1.672361080128144939e-01,3.583630885988882131e-01,1.807396446846566695e-01,-1.038733590141671659e-03,9.088918913739918448e-02,-4.778174514651839511e-02,7.426945169513191058e-02,-1.558100385212557448e-02,1.521744709557597552e-01,-6.751768335921082276e-02,1.459420694149095588e-01,3.097921682289182521e-01,1.750999211728668514e-01,3.522720307619806590e-01,1.823525806297311425e-01,1.554141312185230994e-03,8.029730112956912080e-02,-3.988962701275367007e-02,7.822511271332216465e-02,-1.087898918529645043e-02,1.517878014900886918e-01,-4.403400384524758238e-02,1.269215404951253845e-01,-4.944109584018363535e-03,7.863813160052357532e-03,-6.091057836907554091e-03,1.612935945074472910e-03,2.592874902326902653e-03,-1.059188800783006368e-02,7.892118133764725041e-03,3.955661018190254063e-03,4.702014666829124057e-03,-3.866694656710634170e-04,2.348367951396324038e-02,-1.902052891978417426e-02,1.388334655761718750e+02,2.224443664550780966e+02,1.608518829345703125e+02,1.707021179199218750e+02
3.275103913514447185e-01,7.253500156076561622e-02,4.032651641803292053e-01,3.482772039977972273e-02,3.262595011900848441e-01,3.913460698697870943e-01,-1.279493451544224947e-01,-3.803547038741012520e-01,1.699097379712476652e+00,1.960976122738248284e+00,-9.501130331918554717e-01,-3.119057937245989787e-01,-1.877758073012499584e-01,9.822119151142302274e-01,-9.638891962056345131e-01,-2.663036188977831453e-01,1.203313675192364124e-01,9.927337820337084340e-01,-9.955026861124666171e-01,-9.473332013005730801e-02,-9.825371898181235464e-01,-1.860663070636500993e-01,3.097921682289182521e-01,1.750999211728668514e-01,3.522720307619806590e-01,1.823525806297311425e-01,1.554141312185230994e-03,8.029730112956912080e-02,-3.988962701275367007e-02,7.822511271332216465e-02,-1.087898918529645043e-02,1.517878014900886918e-01,-4.403400384524758238e-02,1.269215404951253845e-01,3.101241745229519897e-01,1.791595737953540213e-01,3.520328467557833352e-01,1.843981578244579533e-01,-1.047716805820775310e-03,7.700718522782762365e-02,-3.667008820372741340e-02,7.700718522782762365e-02,-1.466803528149096536e-02,1.482519280236408998e-01,-3.247922098044431216e-02,1.115818398199134864e-01,3.320062940337376034e-04,4.059652622487169848e-03,-2.391840061973238285e-04,2.045577194726810877e-03,-2.601858118006006304e-03,-3.290115901741497151e-03,3.219538809026256665e-03,-1.217927485494540996e-03,-3.789046096194514934e-03,-3.535873466447791991e-03,1.155478286480327021e-02,-1.533970067521189806e-02,1.388786468505859375e+02,2.233912506103515909e+02,1.572997131347656250e+02,1.798741607666015625e+02
3.288218138787749045e-01,7.248016599628964718e-02,4.020314712667144019e-01,3.195009303001657142e-02,3.294651191982087002e-01,3.904639387213975632e-01,-1.013276316046199388e-01,-3.965772742111666194e-01,1.672298157800849561e+00,1.978581702634518269e+00,-9.486832980505138790e-01,-3.162277660168378302e-01,-2.184723448507239207e-01,9.758431403332331611e-01,-9.623616718169487605e-01,-2.717719864476239033e-01,1.321637200910175114e-01,9.912279006826348882e-01,-9.948934062566149317e-01,-1.009312151274826402e-01,-9.800573054512163873e-01,-1.987150674501086123e-01,3.101241745229519897e-01,1.791595737953540213e-01,3.520328467557833352e-01,1.843981578244579533e-01,-1.047716805820775310e-03,7.700718522782762365e-02,-3.667008820372741340e-02,7.700718522782762365e-02,-1.466803528149096536e-02,1.482519280236408998e-01,-3.247922098044431216e-02,1.115818398199134864e-01,3.103642716794304812e-01,1.805179947523218031e-01,3.515350424124161766e-01,1.857962986924481807e-01,-1.583491182037932710e-03,7.653540713183237809e-02,-3.536463639884668275e-02,7.653540713183237809e-02,-1.741840300241703776e-02,1.472646799295256881e-01,-3.114199324674560287e-02,1.082052307725905882e-01,2.400971564784915024e-04,1.358420956967781867e-03,-4.978043433671586193e-04,1.398140867990227409e-03,-5.357743762171573998e-04,-4.717780959952455611e-04,1.305451804880730649e-03,-4.717780959952455611e-04,-2.750367720926072401e-03,-9.872480941152117495e-04,1.337227733698709287e-03,-3.376609047322898238e-03,1.706450653076171875e+02,2.078428192138671875e+02,1.364819641113281250e+02,1.784380950927734375e+02
3.274901064666788097e-01,7.268024000777151272e-02,4.068086662552850563e-01,4.327242562337123982e-02,3.315543283948778064e-01,3.968038928364095996e-01,-5.469935153279004147e-02,-2.815465488481950773e-01,1.625522992036144698e+00,1.856201803741122980e+00,-9.584887725600292896e-01,-2.851302735178574688e-01,-2.322746820558158343e-01,9.726502311087318331e-01,-9.661272358109799230e-01,-2.580662012434697949e-01,2.438299245470847490e-02,9.997026906430499515e-01,-9.976566175857409791e-01,-6.841983182804919905e-02,-9.878275593614136429e-01,-1.555529265750812962e-01,3.103642716794304812e-01,1.805179947523218031e-01,3.515350424124161766e-01,1.857962986924481807e-01,-1.583491182037932710e-03,7.653540713183237809e-02,-3.536463639884668275e-02,7.653540713183237809e-02,-1.741840300241703776e-02,1.472646799295256881e-01,-3.114199324674560287e-02,1.082052307725905882e-01,3.102027008766496396e-01,1.762035749877567670e-01,3.534622612029851285e-01,1.835893535800579290e-01,-3.692889296150636547e-03,8.282623135652036894e-02,-3.956667103018490783e-02,7.860578644663399062e-02,-2.057466893569614985e-02,1.535186835971174280e-01,-3.851155980271331325e-02,1.218653467729694795e-01,-1.615708027808415714e-04,-4.314419764565036175e-03,1.927218790568951956e-03,-2.206945112390251706e-03,-2.109398114112703837e-03,6.290824224687990851e-03,-4.202034631338225079e-03,2.070379314801612525e-03,-3.156265933279112090e-03,6.254003667591739868e-03,-7.369566555967710375e-03,1.366011600037889129e-02,2.038899841308593750e+02,1.817312622070312500e+02,1.200776214599609375e+02,1.752532348632812500e+02
