7.446070789799938416e-02,7.079325019765081439e-02,5.916191318013413331e-02,8.226508441474765509e-02,7.619393177594592226e-01,6.476484200955405779e-01,-1.682964628920211592e-01,9.857364255104071882e-01,-4.123573986741472241e-01,9.110221598614879346e-01,-1.172413793103452007e-01,9.931034482758620552e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
7.660721976350430562e-02,7.150590198766186567e-02,6.243354174855453992e-02,8.310793368627777955e-02,7.362273757549173681e-01,6.767342544817925853e-01,-1.991794771960515020e-01,9.799630278045736720e-01,-4.288706778094797389e-01,9.033658958114576532e-01,-1.096791224046423929e-01,9.939670467920692642e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
7.805047486196588225e-02,7.143823678818642109e-02,6.478686572546475675e-02,8.410390779541851436e-02,6.885569258416354144e-01,7.251822942374671621e-01,-1.760676229533146009e-01,9.843780737844426421e-01,-3.971120730955431943e-01,9.177701244874776343e-01,-1.223612420967833542e-01,9.924856303405770186e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
8.107560440950951908e-02,7.173256400392577503e-02,6.801345772329414618e-02,8.566127305665030556e-02,6.443537672643938619e-01,7.647275479621373773e-01,-1.760676229533150727e-01,9.843780737844424200e-01,-3.713906763541034439e-01,9.284766908852594147e-01,-1.273333752683085407e-01,9.918599757741916045e-01,2.651270141601562500e+02,2.651270141601562500e+02,2.940100097656250000e+01,2.940100097656250000e+01
8.320448461433646581e-02,7.009769451065032964e-02,7.180333592527869679e-02,8.704999610691654954e-02,5.955587272326432480e-01,8.033117716161228827e-01,-1.643989873053572359e-01,9.863939238321437486e-01,-3.851851117998254526e-01,9.228393303537490988e-01,-1.191452206184307194e-01,9.928768384869220975e-01,2.651256713867187500e+02,2.651256713867187500e+02,2.940340423583984375e+01,2.940340423583984375e+01
8.666514597579477730e-02,6.919781452314179016e-02,7.643465009052509418e-02,8.796799131215748968e-02,5.485103219760247839e-01,8.361437835000374852e-01,-1.507979896714102541e-01,9.885645989570238656e-01,-3.792234174838817196e-01,9.253051386606719886e-01,-9.885121436497198988e-02,9.951022246073869537e-01,2.626444091796875000e+02,2.626444091796875000e+02,3.379293441772460938e+01,3.379293441772460938e+01
8.874094168107608815e-02,6.708725728543203648e-02,7.836069249419320981e-02,8.953905615274533603e-02,5.115991655323242071e-01,8.592242395478781880e-01,-1.474918904017672727e-01,9.890632650471420373e-01,-3.713906763541035549e-01,9.284766908852593037e-01,-1.040079959220415878e-01,9.945764610045226828e-01,2.578572692871094318e+02,2.578572692871094318e+02,4.226190948486328125e+01,4.226190948486328125e+01
9.129705561554045390e-02,6.537045702484961529e-02,8.181010110041786465e-02,8.881814568063542414e-02,4.548852757246541478e-01,8.905500468412234083e-01,-1.163220729686669647e-01,9.932115461170758497e-01,-3.503397798618428371e-01,9.366226767734995295e-01,-1.053703888826302421e-01,9.944330450798199994e-01,2.510085906982421875e+02,2.510085906982421875e+02,5.437799835205078125e+01,5.437799835205078125e+01
9.294437839797044243e-02,6.252983759398539343e-02,8.371675309462890680e-02,8.792884274143682177e-02,4.166547104932136758e-01,9.090648228942841413e-01,-1.032192911508622024e-01,9.946586238173947825e-01,-3.434307606070535202e-01,9.391779983947987631e-01,-1.067687389194772601e-01,9.942838811876336669e-01,2.429647521972655966e+02,2.429647521972655966e+02,6.860842132568360796e+01,6.860842132568360796e+01
9.519808055534867419e-02,6.073608880350499228e-02,8.737786413876523495e-02,8.589983612343529695e-02,3.767083179101990420e-01,9.263319292873740673e-01,-7.743668132080089306e-02,9.969972720053053017e-01,-3.162277660168379967e-01,9.486832980505136570e-01,-1.231923490497538465e-01,9.923828117896862366e-01,2.337606811523437216e+02,2.337606811523437216e+02,8.489144134521484375e+01,8.489144134521484375e+01
9.600899761303453850e-02,5.672092209538389523e-02,8.963427166030703275e-02,8.267137945699112866e-02,3.437135569476567065e-01,9.390745395177051424e-01,-7.272359309731905863e-02,9.973521339060821278e-01,-3.221384440921656322e-01,9.466925703933027902e-01,-1.354312812756816031e-01,9.907867419641965823e-01,2.227895965576171875e+02,2.227895965576171875e+02,1.043004760742187642e+02,1.043004760742187642e+02
9.632162401009033981e-02,5.559460792991519767e-02,9.052879117005716014e-02,8.089608512532933671e-02,3.308962677971065136e-01,9.436671340880455894e-01,-6.370015422533699401e-02,9.979690828636267330e-01,-3.259906833194044506e-01,9.453729816262720353e-01,-1.240347345892085784e-01,9.922778767136675171e-01,2.120960693359375000e+02,2.120960693359375000e+02,1.232184600830077983e+02,1.232184600830077983e+02
9.748186632150382391e-02,5.457481525537161843e-02,9.128204653249986922e-02,7.989560530126922633e-02,3.397935644380118414e-01,9.405000444266393700e-01,-7.586766595190989892e-02,9.971178953679497026e-01,-3.239929748716899316e-01,9.460594866253350110e-01,-1.258568875841546419e-01,9.920484080162770280e-01,2.015146331787109091e+02,2.015146331787109091e+02,1.419382171630859375e+02,1.419382171630859375e+02
8.713908129860548080e-02,5.435428346706566716e-02,8.944111597593598639e-02,7.785601736180931820e-02,2.504922278627326193e-01,9.681186103883990812e-01,-5.426774024272514735e-02,9.985264204661528087e-01,-4.551110597891075971e-01,8.904346821960807956e-01,-1.212364767157327050e-01,9.926236531100574023e-01,1.940074005126953125e+02,1.940074005126953125e+02,1.552193603515625000e+02,1.552193603515625000e+02
9.457449884193044887e-02,5.414983040214176035e-02,8.989812783610286184e-02,7.786540995874390025e-02,3.331488946714115107e-01,9.428742302021074773e-01,-4.391364091329714309e-02,9.990353307775146074e-01,-3.438660119563506923e-01,9.390187249577267581e-01,-1.221552013432161826e-01,9.925110109136313641e-01,1.877706146240234375e+02,1.877706146240234375e+02,1.662529144287109375e+02,1.662529144287109375e+02
9.528727729241542876e-02,5.311150842286346124e-02,8.998826315726132785e-02,7.798288480828760583e-02,3.442546491584232982e-01,9.388763158866085812e-01,-3.368873169365961540e-02,9.994323735785591856e-01,-3.380152922565086149e-01,9.411406176553782643e-01,-1.070731997199516755e-01,9.942511402566914791e-01,1.828757324218750000e+02,1.828757324218750000e+02,1.749125061035156250e+02,1.749125061035156250e+02
9.544565710964353356e-02,5.200565820498850855e-02,8.978077383489166396e-02,7.745637244892217277e-02,3.442546491584232426e-01,9.388763158866085812e-01,-3.446227583977821973e-02,9.994059993535876485e-01,-3.460137013389487093e-01,9.382294593998425913e-01,-1.002673404443635979e-01,9.949605321017583881e-01,1.800479431152343750e+02,1.800479431152343750e+02,1.799151306152343750e+02,1.799151306152343750e+02
9.065865189897941157e-02,5.248755374900912485e-02,9.303984887213950783e-02,7.604230147248289273e-02,2.564346990245533475e-01,9.665615578617777759e-01,-3.407111628326586067e-02,9.994194109757985611e-01,-4.420806792396853591e-01,8.969752912109554277e-01,-9.406919635928089052e-02,9.955656614690560069e-01,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
9.444014129936831314e-02,5.205209069239501857e-02,8.856136181403703733e-02,7.761337255071901198e-02,3.483455449939859006e-01,9.373661938019971496e-01,-2.298243376980339814e-02,9.997358689864120906e-01,-3.444530934433633895e-01,9.388035291887741884e-01,-1.078935989149523017e-01,9.941624471449218570e-01,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
9.571609659440330486e-02,5.144253707838796624e-02,8.907300749784217986e-02,7.756971642847475257e-02,3.497541654982134207e-01,9.368415147273567722e-01,-3.486251573504306478e-02,9.993921177378897180e-01,-3.422818791946305450e-01,9.395973154362416979e-01,-1.078935989149527874e-01,9.941624471449217459e-01,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
9.570848662528068374e-02,5.201867622340513447e-02,8.942625860761103940e-02,7.690661120826516872e-02,3.497541654982133652e-01,9.368415147273568833e-01,-2.298243376980277364e-02,9.997358689864120906e-01,-3.342183268403732810e-01,9.424956816898534262e-01,-1.010427121289769886e-01,9.948820886545404196e-01,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
9.502507483079394857e-02,5.263658174537317463e-02,8.943191487804422191e-02,7.756845514500597394e-02,3.648736989839453382e-01,9.310570249935141707e-01,-3.407111628326577740e-02,9.994194109757985611e-01,-3.342183268403730589e-01,9.424956816898533152e-01,-1.078935989149529956e-01,9.941624471449217459e-01,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
9.399367900562999312e-02,5.319300863454441697e-02,8.903098699693971774e-02,7.747093121456191667e-02,3.559953275919877091e-01,9.344877349289680835e-01,-2.246623825206835179e-02,9.997476022170802556e-01,-3.422818791946307670e-01,9.395973154362415869e-01,-1.002673404443636535e-01,9.949605321017583881e-01,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
